#	datafile Path	C:\data\asr\table\17071530.asr																													
#	datafile Name	17071530.asr																													
#	Download date	7/15/2017																													
#	download Time	23:10:07																													
#	Software name	(@) ASRdown_tools.c																													
#	software Revision	76																													
#	software date	2004 January 12																													
#	ASR software version	R392d.MSA																													
#																															
#	? location where ASR was operated ? 																														
#	"ceh rooftop July 15, 2017 L7"																														
#																															
#	? weather conditions ? 																														
#	hot and hazy but no 'solid' clouds																														
#																															
#	? ASR operator name ? 																														
#	Cibele  all times utc																														
#																															
#	? observations and comments ? 																														
#																															
#	converted to cdt     dba																														
# year	month	day	hour	minute	second	sats	lat	long	down	temper	380nm	400nm	440nm	520nm	610nm	670nm	780nm	870nm	940nm	1030nm	Qdown	Qleft	Qright	Qup	AZrcnt	ZENrcnt	AZcumu	ZENcumu	Ambient	Baro	Humid
2017	7	15	7	12	5	0	0	0	0	46739	2407	3542	6037	8693	13459	19281	28180	29923	1172	21555	7009	6775	6685	7145	-79	-33	79	1313	0	65535	65535
2017	7	15	7	13	5	0	0	0	0	46738	3020	4415	7474	10689	16531	23666	34571	36802	1487	26655	8794	8200	8239	8577	64	17	143	2622	0	65535	65535
2017	7	15	7	14	4	0	0	0	0	46737	3124	4509	7604	10783	16598	23600	34395	36527	1511	26400	8681	8120	8259	8687	31	31	176	3933	0	65535	65535
2017	7	15	7	15	4	0	0	0	0	46737	3281	4683	7869	11038	16911	23978	34821	36927	1576	26611	8948	8392	8304	8767	29	17	205	5230	0	65535	65535
2017	7	15	7	16	5	0	0	0	0	46737	3221	4568	7640	10679	16370	23159	33687	35727	1553	25767	8620	8087	8100	8589	32	25	237	6535	0	65535	65535
2017	7	15	7	17	4	0	0	0	0	46736	2590	3606	6021	8311	12620	17710	25621	27019	1179	19314	6564	6287	6213	6659	27	32	264	7847	0	65535	65535
2017	7	15	7	18	4	0	0	0	0	46736	1640	2238	3742	5116	7724	10778	15513	16266	708	11531	4065	4038	3876	4111	26	35	290	9162	0	65535	65535
2017	7	15	7	19	5	0	0	0	0	46736	2416	3281	5433	7382	11100	15501	22233	23403	1058	16694	5837	5691	5511	5784	30	34	320	10476	0	65535	65535
2017	7	15	7	20	4	0	0	0	0	46736	3207	4322	7130	9580	14349	19966	28549	29994	1377	21430	7376	7081	7034	7415	33	30	353	11786	0	65535	65535
2017	7	15	7	21	5	0	0	0	0	46736	2547	3415	5611	7569	11407	15891	22851	24082	1112	17303	5990	5738	5764	6037	28	34	381	13100	0	65535	65535
2017	7	15	7	22	5	0	0	0	0	46736	3274	4369	7148	9579	14419	20085	28840	30415	1421	21881	7519	7190	7098	7495	-7	35	456	14415	0	65535	65535
2017	7	15	7	23	5	0	0	0	0	46736	3860	5086	8298	10959	16338	22616	32207	33833	1598	24192	8455	8315	7644	8277	59	32	517	15727	0	65535	65535
2017	7	15	7	24	5	0	0	0	0	46736	4455	5810	9434	12397	18460	25536	36356	38207	1857	27367	9392	8864	8978	9398	41	36	558	17043	0	65535	65535
2017	7	15	7	25	4	0	0	0	0	46736	4519	5861	9476	12382	18392	25383	36158	37986	1897	27300	9346	8859	8878	9318	30	34	588	18357	0	65535	65535
2017	7	15	7	26	5	0	0	0	0	46736	4717	6032	9714	12527	18439	25281	35830	37495	1913	26799	9175	8771	8764	9333	30	36	618	19673	0	65535	65535
2017	7	15	7	27	5	0	0	0	0	46735	4675	5922	9509	12178	17855	24443	34494	36019	1894	25719	8951	8367	8498	8839	9	30	675	21001	0	65535	65535
2017	7	15	7	28	5	0	0	0	0	46736	5000	6309	10086	12888	18942	25929	36712	38408	2076	27524	9532	8995	8880	9414	11	35	774	22372	0	65535	65535
2017	7	15	7	29	5	0	0	0	0	46735	5512	6839	10885	13670	19824	26921	37798	39341	2180	28030	9792	9155	9257	9813	67	37	843	23705	0	65535	65535
2017	7	15	7	30	5	0	0	0	0	46735	5700	7006	11110	13835	19963	27010	37798	39264	2199	27918	9784	9145	9270	9806	4	37	899	25022	0	65535	65535
2017	7	15	7	31	5	0	0	0	0	46735	5687	6956	10994	13662	19730	26699	37390	38862	2224	27672	9724	9145	9173	9655	53	34	952	26336	0	65535	65535
2017	7	15	7	32	4	0	0	0	0	46735	5958	7216	11364	13983	20073	27046	37723	39108	2271	27769	9702	9232	9285	9826	26	39	982	27655	0	65535	65535
2017	7	15	7	33	5	0	0	0	0	46735	5202	6241	9799	11985	17150	23050	32063	33181	1950	23461	8359	8011	7970	8336	-15	35	1051	28970	0	65535	65535
2017	7	15	7	34	5	0	0	0	0	46735	6369	7605	11884	14449	20628	27692	38492	39828	2383	28253	10059	9609	9611	10004	71	36	1122	30310	0	65535	65535
2017	7	15	7	35	4	0	0	0	0	46735	506	519	833	920	1195	1502	1956	1892	81	1198	778	807	813	689	0	20	1122	31610	0	65535	65535
2017	7	15	7	36	5	0	0	0	0	46735	169	142	258	274	329	365	477	393	0	211	296	510	468	389	150	-21	1272	32911	0	65535	65535
2017	7	15	7	37	6	0	0	0	0	46735	96	70	154	173	224	246	358	295	0	161	159	360	340	253	1	-180	1273	34371	0	65535	65535
2017	7	15	7	38	6	0	0	0	0	46735	37	6	55	73	115	116	226	190	0	113	84	221	255	236	-232	0	1505	35651	0	65535	65535
2017	7	15	7	39	4	0	0	0	0	46735	25	0	32	47	82	77	184	154	0	96	234	285	274	221	0	12	1505	36943	0	65535	65535
2017	7	15	7	40	5	0	0	0	0	46735	30	0	43	64	112	122	252	227	0	146	103	178	270	207	-61	0	1568	38223	0	65535	65535
2017	7	15	7	41	4	0	0	0	0	46735	34	4	51	74	126	140	278	254	0	167	197	193	254	193	-6	0	1574	39503	0	65535	65535
2017	7	15	7	42	7	0	0	0	0	46735	33	2	45	63	107	112	229	200	0	126	448	273	284	194	-142	303	1716	41088	0	65535	65535
2017	7	15	7	43	7	0	0	0	0	46735	594	593	904	957	1224	1518	1918	1839	90	1187	785	972	782	767	377	266	2093	42634	0	65535	65535
2017	7	15	7	44	5	0	0	0	0	46735	1713	1792	2689	2936	3855	4864	6415	6306	394	4153	2002	2124	2017	2031	163	-3	2256	43925	0	65535	65535
2017	7	15	7	45	5	0	0	0	0	46735	3824	4128	6184	6868	9236	11871	15891	15967	1051	10938	4531	4566	4456	4502	62	-6	2318	45211	0	65535	65535
2017	7	15	7	46	5	0	0	0	0	46735	6479	7059	10573	11835	16062	20784	27926	28222	1933	19491	7737	7686	7575	7837	40	33	2358	46532	0	65535	65535
2017	7	15	7	47	4	0	0	0	0	46735	1879	1947	2928	3152	4069	5125	6562	6320	402	4123	2289	2433	2329	2310	0	5	2358	47817	0	65535	65535
2017	7	15	7	48	5	0	0	0	0	46735	1780	1828	2724	2896	3689	4639	5840	5621	358	3624	2212	2266	2106	2046	45	4	2403	49101	0	65535	65535
2017	7	15	7	49	5	0	0	0	0	46735	791	783	1194	1261	1553	1882	2298	2095	107	1246	1042	1268	1261	1230	63	-11	2466	50392	0	65535	65535
2017	7	15	7	50	4	0	0	0	0	46735	431	418	660	713	902	1080	1365	1240	49	746	823	1017	911	929	9	0	2475	51672	0	65535	65535
2017	7	15	7	51	5	0	0	0	0	46735	1055	1034	1535	1585	1981	2444	3055	2900	182	1861	1455	1296	1287	1297	8	123	2573	53075	0	65535	65535
2017	7	15	7	52	4	0	0	0	0	46735	547	510	764	758	912	1069	1296	1170	54	696	997	977	791	767	0	23	2573	54378	0	65535	65535
2017	7	15	7	53	5	0	0	0	0	46735	1010	968	1416	1405	1712	2056	2524	2357	147	1459	1137	1237	1023	1017	63	84	2636	55742	0	65535	65535
2017	7	15	7	54	5	0	0	0	0	46735	636	588	875	868	1042	1227	1502	1372	72	836	779	815	764	774	95	44	2731	57066	0	65535	65535
2017	7	15	7	55	5	0	0	0	0	46735	314	272	421	415	502	570	725	646	20	394	669	624	520	508	41	63	2774	58409	0	65535	65535
2017	7	15	7	56	6	0	0	0	0	46735	676	636	940	964	1203	1430	1804	1658	106	1032	830	955	1035	797	-52	142	2826	59831	0	65535	65535
2017	7	15	7	57	4	0	0	0	0	46735	1463	1405	2019	2034	2516	3025	3784	3547	257	2231	1309	1615	1724	1436	0	-29	2826	61140	0	65535	65535
2017	7	15	7	58	5	0	0	0	0	46735	2326	2259	3239	3235	3983	4841	5982	5661	425	3586	1890	2332	2263	1973	80	-34	2906	62456	0	65535	65535
2017	7	15	7	59	4	0	0	0	0	46736	2261	2194	3152	3166	3901	4781	5848	5543	421	3511	2032	2287	2228	1909	21	4	2927	63740	0	65535	65535
2017	7	15	8	0	5	0	0	0	0	46735	5368	5408	7781	8086	10509	13198	17104	16919	1403	11431	5062	5010	5060	5129	45	72	2972	65092	0	65535	65535
2017	7	15	8	1	5	0	0	0	0	46735	7359	7441	10675	11192	14670	18524	24249	24145	2072	16533	7167	6870	6869	7134	27	39	2999	66411	0	65535	65535
2017	7	15	8	2	4	0	0	0	0	46735	9359	9484	13584	14293	18836	23879	31469	31494	2776	21775	8978	8535	8515	9048	35	33	3034	67724	0	65535	65535
2017	7	15	8	3	4	0	0	0	0	46735	9545	9646	13802	14548	19232	24453	32265	32334	2904	22448	9168	8583	8694	9117	22	34	3074	69042	0	65535	65535
2017	7	15	8	4	5	0	0	0	0	46735	11816	11970	17094	17994	23834	30303	40173	40375	3705	28120	11281	10611	10628	11340	36	35	3110	70359	0	65535	65535
2017	7	15	8	5	5	0	0	0	0	46735	11746	11876	16936	17826	23653	30079	39977	40215	3751	28087	11135	10553	10430	11256	-4	36	3190	71705	0	65535	65535
2017	7	15	8	6	5	0	0	0	0	46734	11489	11562	16452	17238	22803	28961	38359	38514	3643	26833	10789	9993	10069	10568	64	35	3254	73020	0	65535	65535
2017	7	15	8	7	5	0	0	0	0	46734	12206	12274	17427	18202	24105	30532	40611	40799	3889	28415	11166	10540	10563	11211	26	42	3282	74342	0	65535	65535
2017	7	15	8	8	4	0	0	0	0	46734	11601	11619	16458	17147	22635	28626	37919	38013	3647	26400	10427	9873	9824	10379	28	35	3310	75657	0	65535	65535
2017	7	15	8	9	5	0	0	0	0	46734	11484	11452	16187	16803	22127	27966	36971	37053	3589	25746	10177	9569	9619	10074	31	34	3341	76971	0	65535	65535
2017	7	15	8	10	5	0	0	0	0	46733	13215	13154	18536	19197	25277	31894	42294	42423	4215	29561	11452	10923	10970	11604	-9	41	3410	78316	0	65535	65535
2017	7	15	8	11	5	0	0	0	0	46733	13384	13231	18580	19102	25022	31515	41574	41610	4218	28941	11444	10661	10784	11243	68	34	3478	79638	0	65535	65535
2017	7	15	8	12	4	0	0	0	0	46733	14049	13861	19423	19923	26083	32801	43308	43329	4487	30134	11840	11143	11201	11832	27	38	3511	80956	0	65535	65535
2017	7	15	8	13	5	0	0	0	0	46733	14228	13997	19580	20021	26188	32900	43414	43438	4565	30239	11934	11171	11230	11812	-3	36	3580	82272	0	65535	65535
2017	7	15	8	14	5	0	0	0	0	46733	14276	14028	19613	20040	26208	32925	43422	43413	4600	30242	11948	11172	11262	11771	64	35	3644	83597	0	65535	65535
2017	7	15	8	15	5	0	0	0	0	46733	14593	14260	19849	20158	26259	32891	43302	43249	4620	30047	11837	11172	11226	11896	29	39	3673	84916	0	65535	65535
2017	7	15	8	16	4	0	0	0	0	46733	14946	14558	20223	20477	26636	33326	43833	43760	4748	30393	11974	11308	11349	12044	29	36	3708	86234	0	65535	65535
2017	7	15	8	17	4	0	0	0	0	46732	15131	14691	20358	20558	26714	33376	43894	43800	4791	30422	11951	11323	11372	12117	34	37	3742	87551	0	65535	65535
2017	7	15	8	18	5	0	0	0	0	46732	15325	14839	20531	20672	26818	33474	43984	43870	4847	30456	12005	11353	11416	12149	30	37	3772	88868	0	65535	65535
2017	7	15	8	19	4	0	0	0	0	46732	15560	15016	20734	20807	26945	33620	44090	43944	4907	30505	12113	11393	11475	12140	26	36	3806	90184	0	65535	65535
2017	7	15	8	20	5	0	0	0	0	46732	15817	15224	20983	20979	27126	33801	44274	44093	4967	30584	12219	11453	11511	12154	28	37	3846	91501	0	65535	65535
2017	7	15	8	21	5	0	0	0	0	46732	16054	15400	21184	21110	27221	33882	44312	44098	5011	30570	12205	11504	11504	12155	24	35	3888	92822	0	65535	65535
2017	7	15	8	22	4	0	0	0	0	46732	16234	15520	21305	21192	27309	33967	44388	44161	5061	30622	12229	11454	11658	12239	39	36	3927	94140	0	65535	65535
2017	7	15	8	23	5	0	0	0	0	46732	16417	15663	21450	21283	27388	34010	44431	44184	5110	30620	12230	11572	11600	12318	25	36	3960	95456	0	65535	65535
2017	7	15	8	24	4	0	0	0	0	46731	16554	15757	21557	21340	27442	34061	44463	44207	5112	30635	12216	11581	11625	12353	32	35	3994	96773	0	65535	65535
2017	7	15	8	25	4	0	0	0	0	46731	16775	15928	21742	21488	27608	34231	44640	44354	5181	30715	12284	11581	11693	12374	30	35	4026	98088	0	65535	65535
2017	7	15	8	26	5	0	0	0	0	46731	16944	16060	21879	21561	27659	34258	44632	44335	5211	30695	12304	11611	11697	12412	28	35	4060	99403	0	65535	65535
2017	7	15	8	27	4	0	0	0	0	46731	17186	16239	22087	21699	27802	34405	44781	44467	5263	30764	12380	11671	11741	12421	31	34	4093	100717	0	65535	65535
2017	7	15	8	28	5	0	0	0	0	46731	17357	16368	22227	21787	27882	34491	44853	44502	5318	30805	12390	11688	11764	12459	16	36	4141	102033	0	65535	65535
2017	7	15	8	29	5	0	0	0	0	46730	17685	16623	22523	22008	28097	34685	45063	44680	5415	30901	12442	11728	11890	12566	45	37	4188	103354	0	65535	65535
2017	7	15	8	30	5	0	0	0	0	46730	17808	16700	22596	22033	28111	34707	45036	44638	5416	30867	12549	11783	11868	12469	20	34	4228	104674	0	65535	65535
2017	7	15	8	31	5	0	0	0	0	46731	17957	16806	22694	22083	28155	34701	45064	44655	5456	30874	12435	11821	11812	12637	36	38	4270	106000	0	65535	65535
2017	7	15	8	32	4	0	0	0	0	46730	18391	17145	23092	22365	28431	34990	45328	44860	5574	30970	12564	11892	11889	12632	31	34	4301	107314	0	65535	65535
2017	7	15	8	33	5	0	0	0	0	46730	18508	17213	23148	22394	28458	35036	45380	44902	5635	31000	12639	11893	11953	12632	28	35	4335	108629	0	65535	65535
2017	7	15	8	34	5	0	0	0	0	46730	18783	17422	23387	22545	28593	35159	45466	44957	5712	31039	12672	11941	12026	12690	23	36	4376	109945	0	65535	65535
2017	7	15	8	35	4	0	0	0	0	46730	18982	17563	23543	22646	28673	35218	45518	44992	5796	31076	12692	11904	12092	12727	39	36	4415	111261	0	65535	65535
2017	7	15	8	36	5	0	0	0	0	46730	19097	17648	23629	22697	28731	35284	45569	45027	5786	31077	12864	12138	11925	12608	-5	33	4484	112602	0	65535	65535
2017	7	15	8	37	5	0	0	0	0	46730	19264	17763	23739	22765	28790	35304	45603	45052	5850	31121	12713	11997	12087	12802	63	38	4619	113990	0	65535	65535
2017	7	15	8	38	5	0	0	0	0	46730	19460	17903	23886	22852	28886	35431	45696	45113	5923	31141	12886	12064	12118	12692	17	33	4664	115321	0	65535	65535
2017	7	15	8	39	5	0	0	0	0	46730	19650	18033	24033	22947	28966	35508	45731	45131	5966	31135	12971	12080	12112	12649	42	35	4706	116644	0	65535	65535
2017	7	15	8	40	4	0	0	0	0	46730	19759	18114	24093	22965	28976	35454	45745	45143	6025	31144	12748	12121	12100	12912	28	39	4734	117963	0	65535	65535
2017	7	15	8	41	5	0	0	0	0	46729	20068	18341	24351	23141	29147	35615	45883	45244	6072	31182	12831	12101	12163	12909	30	34	4764	119277	0	65535	65535
2017	7	15	8	42	4	0	0	0	0	46730	20179	18425	24419	23161	29169	35634	45807	45225	6073	31164	12875	12146	12185	12917	29	34	4793	120591	0	65535	65535
2017	7	15	8	43	5	0	0	0	0	46729	20223	18425	24406	23148	29145	35600	45831	45184	6058	31153	12877	12114	12178	12868	31	35	4824	121906	0	65535	65535
2017	7	15	8	44	4	0	0	0	0	46730	20466	18610	24612	23294	29282	35745	45937	45277	6091	31206	12935	12159	12237	12926	30	35	4854	123221	0	65535	65535
2017	7	15	8	45	5	0	0	0	0	46729	20517	18636	24618	23262	29227	35672	45845	45180	6109	31146	12908	12122	12213	12918	29	37	4889	124538	0	65535	65535
2017	7	15	8	46	4	0	0	0	0	46730	20669	18713	24693	23290	29246	35634	45763	45050	6127	31054	12867	12137	12184	12919	32	37	4921	125855	0	65535	65535
2017	7	15	8	47	5	0	0	0	0	46729	20683	18743	24695	23248	29205	35611	45700	44997	6109	31066	12849	12179	12211	12956	32	37	4953	127172	0	65535	65535
2017	7	15	8	48	4	0	0	0	0	46729	20777	18774	24724	23288	29230	35610	45731	45044	6119	31062	12887	12102	12207	12886	31	38	4984	128490	0	65535	65535
2017	7	15	8	49	5	0	0	0	0	46729	20932	18888	24851	23373	29325	35686	45789	45091	6166	31083	12927	12191	12207	12940	27	37	5015	129807	0	65535	65535
2017	7	15	8	50	5	0	0	0	0	46728	20958	18860	24757	23227	29084	35416	45444	44769	6132	30819	12900	12145	12042	12699	-2	34	5081	131155	0	65535	65535
2017	7	15	8	51	5	0	0	0	0	46729	20896	18832	24714	23235	29168	35521	45581	44920	6176	30996	12927	12137	12197	12868	63	37	5144	132472	0	65535	65535
2017	7	15	8	52	5	0	0	0	0	46729	20905	18802	24599	23019	28823	35015	44863	44136	6072	30429	12708	11909	12087	12698	4	37	5204	133789	0	65535	65535
2017	7	15	8	53	5	0	0	0	0	46728	20612	18496	24225	22687	28411	34498	44207	43493	5972	29988	12517	11789	11899	12615	56	37	5260	135124	0	65535	65535
2017	7	15	8	54	5	0	0	0	0	46728	17754	15901	20804	19446	24321	29502	37766	37103	5090	25503	10765	10295	10091	10764	-3	35	5327	136439	0	65535	65535
2017	7	15	8	55	5	0	0	0	0	46728	18154	16210	21186	19691	24530	29761	38021	37314	5166	25628	10971	10416	10312	10804	61	34	5388	137753	0	65535	65535
2017	7	15	8	56	5	0	0	0	0	46728	17369	15447	20144	18709	23289	28218	35888	35187	4936	24157	10361	9814	9804	10233	26	35	5428	139078	0	65535	65535
2017	7	15	8	57	5	0	0	0	0	46729	20087	17868	23266	21588	26878	32565	41520	40748	5739	28019	11903	11158	11327	11851	40	39	5468	140397	0	65535	65535
2017	7	15	8	58	5	0	0	0	0	46728	21197	18843	24508	22713	28273	34224	43679	42887	6039	29489	12413	11805	11695	12504	-4	39	5536	141716	0	65535	65535
2017	7	15	8	59	5	0	0	0	0	46728	22133	19649	25531	23656	29460	35649	45525	44713	6324	30799	12949	12137	12358	13036	66	37	5602	143041	0	65535	65535
2017	7	15	9	0	4	0	0	0	0	46728	20017	17735	23016	21268	26431	31941	40710	39925	5680	27396	11552	11010	11014	11697	27	35	5629	144358	0	65535	65535
2017	7	15	9	1	5	0	0	0	0	46728	22580	19989	25922	23951	29785	36038	45923	45073	6511	31014	13234	12383	12368	12929	29	32	5666	145678	0	65535	65535
2017	7	15	9	2	5	0	0	0	0	46729	21854	19322	25019	23064	28650	34599	44096	43239	6250	29706	12523	11846	11868	12598	32	39	5702	146999	0	65535	65535
2017	7	15	9	3	4	0	0	0	0	46728	21712	19181	24827	22896	28461	34412	43823	42971	6211	29525	12599	11812	11762	12313	29	32	5737	148319	0	65535	65535
2017	7	15	9	4	5	0	0	0	0	46728	22620	19982	25862	23818	29606	35756	45618	44759	6500	30814	13021	12218	12306	12950	20	37	5787	149644	0	65535	65535
2017	7	15	9	5	5	0	0	0	0	46728	23176	20432	26398	24295	30171	36426	46426	45551	6621	31332	13245	12535	12425	13203	44	37	5831	150961	0	65535	65535
2017	7	15	9	6	5	0	0	0	0	46728	23378	20580	26550	24413	30300	36562	46615	45721	6689	31480	13211	12542	12517	13361	0	38	5903	152311	0	65535	65535
2017	7	15	9	7	5	0	0	0	0	46728	23445	20606	26592	24433	30332	36628	46631	45735	6703	31503	13370	12454	12616	13179	67	35	5972	153634	0	65535	65535
2017	7	15	9	8	5	0	0	0	0	46728	22945	20165	26009	23909	29705	35853	45673	44811	6584	30867	13084	12264	12328	12970	2	36	6034	154972	0	65535	65535
2017	7	15	9	9	5	0	0	0	0	46728	23513	20593	26494	24239	30040	36193	46043	45129	6722	31015	13225	12457	12394	13060	56	34	6090	156290	0	65535	65535
2017	7	15	9	10	5	0	0	0	0	46728	23329	20409	26253	23994	29701	35767	45492	44577	6682	30626	13008	12260	12301	13013	17	36	6137	157616	0	65535	65535
2017	7	15	9	11	5	0	0	0	0	46728	23891	20891	26815	24473	30285	36462	46364	45461	6821	31302	13320	12484	12605	13305	46	35	6185	158939	0	65535	65535
2017	7	15	9	12	5	0	0	0	0	46728	22669	19766	25356	23102	28505	34227	43452	42482	6440	29141	12490	11751	11811	12428	16	35	6233	160254	0	65535	65535
2017	7	15	9	13	5	0	0	0	0	46728	22234	19358	24795	22521	27727	33273	42149	41171	6312	28211	12118	11445	11513	12161	46	36	6279	161574	0	65535	65535
2017	7	15	9	14	4	0	0	0	0	46728	24372	21223	27182	24744	30570	36730	46646	45675	6970	31389	13381	12605	12603	13417	30	36	6313	162890	0	65535	65535
2017	7	15	9	15	4	0	0	0	0	46728	23699	20616	26383	24062	29744	35682	45397	44393	6760	30475	13095	12347	12361	13246	35	41	6348	164211	0	65535	65535
2017	7	15	9	16	5	0	0	0	0	46728	9322	8035	10268	9290	11382	13565	17086	16546	2501	11213	5110	4992	4987	5066	34	38	6382	165529	0	65535	65535
2017	7	15	9	17	4	0	0	0	0	46728	14258	12285	15683	14165	17345	20745	26076	25295	3860	17135	7836	7476	7408	7732	31	31	6413	166840	0	65535	65535
2017	7	15	9	18	5	0	0	0	0	46727	18245	15780	20125	18191	22360	26789	33814	32960	5078	22503	10003	9443	9449	10011	30	38	6451	168158	0	65535	65535
2017	7	15	9	19	4	0	0	0	0	46728	20064	17376	22172	20042	24673	29621	37419	36510	5610	24978	10862	10285	10437	10918	35	33	6486	169473	0	65535	65535
2017	7	15	9	20	5	0	0	0	0	46728	23808	20629	26232	23751	29247	35095	44456	43469	6708	29876	12768	12057	12090	12921	28	37	6520	170790	0	65535	65535
2017	7	15	9	21	4	0	0	0	0	46728	24979	21617	27525	24897	30708	36796	46686	45668	7106	31386	13413	12654	12682	13530	34	37	6554	172107	0	65535	65535
2017	7	15	9	22	5	0	0	0	0	46727	23568	20359	25877	23351	28739	34433	43608	42597	6681	29226	12504	11886	11864	12598	29	35	6589	173424	0	65535	65535
2017	7	15	9	23	4	0	0	0	0	46728	25128	21628	27512	24859	30690	36795	46634	45577	7112	31372	13438	12651	12668	13395	33	35	6622	174739	0	65535	65535
2017	7	15	9	24	5	0	0	0	0	46727	24864	21480	27331	24720	30505	36548	46430	45397	7011	31228	13250	12547	12573	13442	29	40	6661	176059	0	65535	65535
2017	7	15	9	25	5	0	0	0	0	46727	23226	20049	25482	23075	28476	34152	43330	42370	6574	29144	12548	11740	11918	12403	38	35	6699	177374	0	65535	65535
2017	7	15	9	26	5	0	0	0	0	46727	23739	20489	26040	23532	29066	34862	44217	43271	6682	29772	12808	12054	12080	12717	21	37	6750	178693	0	65535	65535
2017	7	15	9	27	5	0	0	0	0	46727	23580	20331	25818	23339	28830	34562	43836	42895	6579	29507	12664	11929	11923	12574	46	37	6796	180010	0	65535	65535
2017	7	15	9	28	5	0	0	0	0	46727	24047	20798	26380	23944	29702	35665	45390	44509	6773	30714	13020	12288	12312	13083	29	39	6833	181329	0	65535	65535
2017	7	15	9	29	4	0	0	0	0	46727	22729	19594	24875	22556	27945	33497	42550	41649	6387	28743	12247	11607	11625	12354	36	36	6869	182645	0	65535	65535
2017	7	15	9	30	5	0	0	0	0	46727	23547	20273	25735	23303	28867	34642	44034	43156	6648	29762	12732	11960	12004	12637	28	35	6907	183960	0	65535	65535
2017	7	15	9	31	4	0	0	0	0	46728	24241	20873	26476	23999	29777	35734	45490	44627	6850	30803	13035	12290	12370	13102	37	38	6944	185278	0	65535	65535
2017	7	15	9	32	5	0	0	0	0	46727	24509	21083	26720	24186	29980	35960	45738	44849	6888	30947	13131	12335	12443	13149	32	37	6976	186595	0	65535	65535
2017	7	15	9	33	5	0	0	0	0	46727	23091	19901	25256	23006	28759	34613	44308	43618	6675	30228	12629	11984	11956	12748	30	38	7014	187913	0	65535	65535
2017	7	15	9	34	4	0	0	0	0	46728	24196	20838	26368	23934	29820	35824	45710	44881	6856	31051	13101	12359	12357	13097	38	37	7052	189230	0	65535	65535
2017	7	15	9	35	5	0	0	0	0	46728	24894	21364	27024	24417	30257	36267	46119	45231	6951	31222	13274	12492	12539	13260	31	37	7091	190549	0	65535	65535
2017	7	15	9	36	4	0	0	0	0	46727	24542	21047	26617	24036	29804	35691	45450	44571	6866	30760	12950	12286	12355	13192	35	37	7128	191866	0	65535	65535
2017	7	15	9	37	4	0	0	0	0	46728	24419	20963	26507	23999	29828	35775	45623	44793	6921	30962	13079	12341	12356	13155	32	35	7160	193181	0	65535	65535
2017	7	15	9	38	4	0	0	0	0	46728	23683	20300	25644	23221	28880	34634	44168	43378	6697	29977	12722	11954	12139	12815	36	36	7196	194497	0	65535	65535
2017	7	15	9	39	4	0	0	0	0	46728	18886	16183	20432	18546	23189	27927	35873	35395	5437	24669	10320	9735	9837	10274	32	33	7228	195810	0	65535	65535
2017	7	15	9	40	4	0	0	0	0	46728	22941	19606	24737	22292	27605	33040	41998	41156	6372	28389	12145	11440	11482	12178	32	36	7260	197126	0	65535	65535
2017	7	15	9	41	5	0	0	0	0	46728	24084	20599	25988	23491	29199	35003	44637	43825	6838	30306	12827	12113	12097	12869	33	37	7293	198443	0	65535	65535
2017	7	15	9	42	4	0	0	0	0	46729	24023	20554	25909	23475	29297	35194	45065	44345	6975	30796	12960	12223	12265	13015	36	36	7329	199759	0	65535	65535
2017	7	15	9	43	4	0	0	0	0	46728	22731	19444	24439	22186	27842	33562	43339	42886	6770	30016	12668	11767	11755	12559	32	38	7369	201079	0	65535	65535
2017	7	15	9	44	5	0	0	0	0	46728	25181	21460	26990	24294	30126	36054	45953	45071	7218	31165	13190	12471	12481	13254	38	36	7407	202395	0	65535	65535
2017	7	15	9	45	5	0	0	0	0	46728	25728	21871	27466	24628	30436	36410	46270	45312	7287	31296	13424	12619	12581	13281	31	34	7448	203717	0	65535	65535
2017	7	15	9	46	4	0	0	0	0	46728	24999	21283	26718	24062	29859	35762	45653	44839	7209	31044	13183	12420	12379	13116	37	37	7485	205034	0	65535	65535
2017	7	15	9	47	5	0	0	0	0	46728	20126	17130	21491	19441	24337	29273	37801	37321	5965	26082	11171	10442	10498	11148	31	36	7516	206350	0	65535	65535
2017	7	15	9	48	5	0	0	0	0	46728	21777	18472	23137	20825	25938	31182	39968	39432	6297	27592	11843	11258	11154	11766	45	32	7561	207662	0	65535	65535
2017	7	15	9	49	4	0	0	0	0	46728	24139	20521	25719	23200	28953	34745	44614	43953	7136	30605	12804	12107	12162	12928	29	40	7590	208982	0	65535	65535
2017	7	15	9	50	5	0	0	0	0	46728	26098	22069	27603	24659	30429	36277	46134	45157	7399	31169	13248	12518	12603	13447	36	37	7628	210299	0	65535	65535
2017	7	15	9	51	4	0	0	0	0	46729	22842	19280	24083	21585	26771	32011	40833	40048	6607	27791	11892	11189	11227	11773	37	34	7667	211613	0	65535	65535
2017	7	15	9	52	4	0	0	0	0	46729	19396	16372	20422	18329	22805	27388	35083	34673	5688	24157	10829	10136	10165	10787	33	32	7700	212925	0	65535	65535
2017	7	15	9	53	5	0	0	0	0	46728	24102	20357	25389	22752	28296	33930	43549	42916	7057	29936	12582	11877	11944	12688	33	43	7743	214248	0	65535	65535
2017	7	15	9	54	5	0	0	0	0	46728	26268	22146	27615	24613	30367	36193	45991	45015	7422	31097	13268	12557	12554	13405	35	36	7788	215574	0	65535	65535
