#	datafile Path	C:\data\asr\17060530.dat
#	datafile Name	17060530.dat
#	Download date	2017-06-05  
#	download Time	20:02:17
#	Software name	(@) ASRdown_tools.c
#	software Revision	76
#	software date	2004 January 12
#	ASR software version	R392d.MSA
#
#	? location where ASR was operated ? 
#	ceh rooftop June 5 2017 L8 & RE1
#	
#	? weather conditions ? 
#	very nice all day, some wv gradient to the W
#	
#	? ASR operator name ? 
#	daaron all times utc
#	
#	? observations and comments ? 
#	
#	
------------------------------------------------------


TEMP.          47.8	-273.2
CHANNEL         1  24400	ambient	    0
CHANNEL         2  21734	barometer	65535
CHANNEL         3  28083	humidity	65535
CHANNEL         4  25611
CHANNEL         5  30948
CHANNEL         6  37684
CHANNEL         7  47527
CHANNEL         8  46099
CHANNEL         9  10979
CHANNEL        10  31287
TIME         23  :  22  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  24210	ambient	    0
CHANNEL         2  21578	barometer	65535
CHANNEL         3  27941	humidity	65535
CHANNEL         4  25521
CHANNEL         5  30857
CHANNEL         6  37603
CHANNEL         7  47425
CHANNEL         8  46026
CHANNEL         9  10716
CHANNEL        10  31238
TIME         23  :  23  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  23919	ambient	    0
CHANNEL         2  21387	barometer	65535
CHANNEL         3  27736	humidity	65535
CHANNEL         4  25413
CHANNEL         5  30729
CHANNEL         6  37489
CHANNEL         7  47302
CHANNEL         8  45907
CHANNEL         9  10467
CHANNEL        10  31166
TIME         23  :  24  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  23693	ambient	    0
CHANNEL         2  21210	barometer	65535
CHANNEL         3  27576	humidity	65535
CHANNEL         4  25281
CHANNEL         5  30626
CHANNEL         6  37404
CHANNEL         7  47175
CHANNEL         8  45829
CHANNEL         9  10292
CHANNEL        10  31115
TIME         23  :  25  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  23485	ambient	    0
CHANNEL         2  21091	barometer	65535
CHANNEL         3  27434	humidity	65535
CHANNEL         4  25205
CHANNEL         5  30536
CHANNEL         6  37335
CHANNEL         7  47127
CHANNEL         8  45765
CHANNEL         9  10077
CHANNEL        10  31082
TIME         23  :  26  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  23300	ambient	    0
CHANNEL         2  20975	barometer	65535
CHANNEL         3  27346	humidity	65535
CHANNEL         4  25150
CHANNEL         5  30510
CHANNEL         6  37288
CHANNEL         7  47109
CHANNEL         8  45762
CHANNEL         9  10031
CHANNEL        10  31098
TIME         23  :  27  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  23112	ambient	    0
CHANNEL         2  20835	barometer	65535
CHANNEL         3  27177	humidity	65535
CHANNEL         4  25067
CHANNEL         5  30391
CHANNEL         6  37184
CHANNEL         7  47016
CHANNEL         8  45705
CHANNEL         9   9862
CHANNEL        10  31026
TIME         23  :  28  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22895	ambient	    0
CHANNEL         2  20664	barometer	65535
CHANNEL         3  27035	humidity	65535
CHANNEL         4  24923
CHANNEL         5  30263
CHANNEL         6  37053
CHANNEL         7  46887
CHANNEL         8  45605
CHANNEL         9   9787
CHANNEL        10  30997
TIME         23  :  29  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22783	ambient	    0
CHANNEL         2  20622	barometer	65535
CHANNEL         3  26927	humidity	65535
CHANNEL         4  24842
CHANNEL         5  30235
CHANNEL         6  37050
CHANNEL         7  46840
CHANNEL         8  45556
CHANNEL         9   9780
CHANNEL        10  30969
TIME         23  :  30  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22613	ambient	    0
CHANNEL         2  20493	barometer	65535
CHANNEL         3  26835	humidity	65535
CHANNEL         4  24847
CHANNEL         5  30191
CHANNEL         6  37009
CHANNEL         7  46775
CHANNEL         8  45507
CHANNEL         9   9770
CHANNEL        10  30901
TIME         23  :  31  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22370	ambient	    0
CHANNEL         2  20312	barometer	65535
CHANNEL         3  26651	humidity	65535
CHANNEL         4  24700
CHANNEL         5  30053
CHANNEL         6  36862
CHANNEL         7  46688
CHANNEL         8  45431
CHANNEL         9   9692
CHANNEL        10  30862
TIME         23  :  32  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22167	ambient	    0
CHANNEL         2  20196	barometer	65535
CHANNEL         3  26519	humidity	65535
CHANNEL         4  24633
CHANNEL         5  29968
CHANNEL         6  36798
CHANNEL         7  46618
CHANNEL         8  45362
CHANNEL         9   9785
CHANNEL        10  30817
TIME         23  :  33  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  22097	ambient	    0
CHANNEL         2  20152	barometer	65535
CHANNEL         3  26515	humidity	65535
CHANNEL         4  24651
CHANNEL         5  30008
CHANNEL         6  36858
CHANNEL         7  46749
CHANNEL         8  45483
CHANNEL         9   9977
CHANNEL        10  30901
TIME         23  :  34  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  21784	ambient	    0
CHANNEL         2  19973	barometer	65535
CHANNEL         3  26338	humidity	65535
CHANNEL         4  24549
CHANNEL         5  29879
CHANNEL         6  36790
CHANNEL         7  46704
CHANNEL         8  45439
CHANNEL         9   9904
CHANNEL        10  30847
TIME         23  :  35  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  21733	ambient	    0
CHANNEL         2  19900	barometer	65535
CHANNEL         3  26263	humidity	65535
CHANNEL         4  24495
CHANNEL         5  29868
CHANNEL         6  36742
CHANNEL         7  46643
CHANNEL         8  45395
CHANNEL         9   9963
CHANNEL        10  30864
TIME         23  :  36  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  21554	ambient	    0
CHANNEL         2  19780	barometer	65535
CHANNEL         3  26137	humidity	65535
CHANNEL         4  24426
CHANNEL         5  29800
CHANNEL         6  36688
CHANNEL         7  46598
CHANNEL         8  45371
CHANNEL         9   9863
CHANNEL        10  30842
TIME         23  :  37  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  21360	ambient	    0
CHANNEL         2  19632	barometer	65535
CHANNEL         3  25989	humidity	65535
CHANNEL         4  24344
CHANNEL         5  29718
CHANNEL         6  36621
CHANNEL         7  46529
CHANNEL         8  45319
CHANNEL         9   9748
CHANNEL        10  30821
TIME         23  :  38  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  21141	ambient	    0
CHANNEL         2  19501	barometer	65535
CHANNEL         3  25883	humidity	65535
CHANNEL         4  24281
CHANNEL         5  29669
CHANNEL         6  36574
CHANNEL         7  46473
CHANNEL         8  45315
CHANNEL         9   9650
CHANNEL        10  30800
TIME         23  :  39  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20989	ambient	    0
CHANNEL         2  19379	barometer	65535
CHANNEL         3  25756	humidity	65535
CHANNEL         4  24217
CHANNEL         5  29579
CHANNEL         6  36514
CHANNEL         7  46457
CHANNEL         8  45301
CHANNEL         9   9622
CHANNEL        10  30822
TIME         23  :  40  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20837	ambient	    0
CHANNEL         2  19295	barometer	65535
CHANNEL         3  25644	humidity	65535
CHANNEL         4  24149
CHANNEL         5  29561
CHANNEL         6  36510
CHANNEL         7  46453
CHANNEL         8  45300
CHANNEL         9   9599
CHANNEL        10  30805
TIME         23  :  41  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20642	ambient	    0
CHANNEL         2  19154	barometer	65535
CHANNEL         3  25514	humidity	65535
CHANNEL         4  24059
CHANNEL         5  29486
CHANNEL         6  36460
CHANNEL         7  46434
CHANNEL         8  45302
CHANNEL         9   9511
CHANNEL        10  30807
TIME         23  :  42  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20460	ambient	    0
CHANNEL         2  19017	barometer	65535
CHANNEL         3  25386	humidity	65535
CHANNEL         4  23985
CHANNEL         5  29416
CHANNEL         6  36386
CHANNEL         7  46378
CHANNEL         8  45252
CHANNEL         9   9410
CHANNEL        10  30777
TIME         23  :  43  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20267	ambient	    0
CHANNEL         2  18890	barometer	65535
CHANNEL         3  25252	humidity	65535
CHANNEL         4  23900
CHANNEL         5  29324
CHANNEL         6  36313
CHANNEL         7  46341
CHANNEL         8  45211
CHANNEL         9   9357
CHANNEL        10  30753
TIME         23  :  44  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  20112	ambient	    0
CHANNEL         2  18800	barometer	65535
CHANNEL         3  25148	humidity	65535
CHANNEL         4  23859
CHANNEL         5  29302
CHANNEL         6  36338
CHANNEL         7  46304
CHANNEL         8  45197
CHANNEL         9   9264
CHANNEL        10  30749
TIME         23  :  45  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  19853	ambient	    0
CHANNEL         2  18589	barometer	65535
CHANNEL         3  24965	humidity	65535
CHANNEL         4  23728
CHANNEL         5  29164
CHANNEL         6  36182
CHANNEL         7  46179
CHANNEL         8  45094
CHANNEL         9   9218
CHANNEL        10  30693
TIME         23  :  46  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  19692	ambient	    0
CHANNEL         2  18489	barometer	65535
CHANNEL         3  24855	humidity	65535
CHANNEL         4  23666
CHANNEL         5  29104
CHANNEL         6  36146
CHANNEL         7  46163
CHANNEL         8  45085
CHANNEL         9   9146
CHANNEL        10  30686
TIME         23  :  47  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  19476	ambient	    0
CHANNEL         2  18325	barometer	65535
CHANNEL         3  24687	humidity	65535
CHANNEL         4  23578
CHANNEL         5  29021
CHANNEL         6  36078
CHANNEL         7  46086
CHANNEL         8  45034
CHANNEL         9   8988
CHANNEL        10  30652
TIME         23  :  48  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  19246	ambient	    0
CHANNEL         2  18174	barometer	65535
CHANNEL         3  24538	humidity	65535
CHANNEL         4  23464
CHANNEL         5  28935
CHANNEL         6  36010
CHANNEL         7  46047
CHANNEL         8  45026
CHANNEL         9   8915
CHANNEL        10  30640
TIME         23  :  49  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  19048	ambient	    0
CHANNEL         2  18023	barometer	65535
CHANNEL         3  24376	humidity	65535
CHANNEL         4  23389
CHANNEL         5  28832
CHANNEL         6  35917
CHANNEL         7  45938
CHANNEL         8  44930
CHANNEL         9   8820
CHANNEL        10  30595
TIME         23  :  50  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  18818	ambient	    0
CHANNEL         2  17854	barometer	65535
CHANNEL         3  24222	humidity	65535
CHANNEL         4  23299
CHANNEL         5  28737
CHANNEL         6  35824
CHANNEL         7  45852
CHANNEL         8  44873
CHANNEL         9   8721
CHANNEL        10  30553
TIME         23  :  51  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  18659	ambient	    0
CHANNEL         2  17736	barometer	65535
CHANNEL         3  24055	humidity	65535
CHANNEL         4  23185
CHANNEL         5  28629
CHANNEL         6  35738
CHANNEL         7  45757
CHANNEL         8  44774
CHANNEL         9   8647
CHANNEL        10  30503
TIME         23  :  52  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  18435	ambient	    0
CHANNEL         2  17560	barometer	65535
CHANNEL         3  23902	humidity	65535
CHANNEL         4  23091
CHANNEL         5  28550
CHANNEL         6  35687
CHANNEL         7  45691
CHANNEL         8  44727
CHANNEL         9   8542
CHANNEL        10  30453
TIME         23  :  53  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  18233	ambient	    0
CHANNEL         2  17439	barometer	65535
CHANNEL         3  23750	humidity	65535
CHANNEL         4  22990
CHANNEL         5  28450
CHANNEL         6  35560
CHANNEL         7  45593
CHANNEL         8  44644
CHANNEL         9   8473
CHANNEL        10  30408
TIME         23  :  54  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  18011	ambient	    0
CHANNEL         2  17271	barometer	65535
CHANNEL         3  23592	humidity	65535
CHANNEL         4  22912
CHANNEL         5  28339
CHANNEL         6  35469
CHANNEL         7  45494
CHANNEL         8  44596
CHANNEL         9   8356
CHANNEL        10  30372
TIME         23  :  55  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  17802	ambient	    0
CHANNEL         2  17118	barometer	65535
CHANNEL         3  23434	humidity	65535
CHANNEL         4  22800
CHANNEL         5  28267
CHANNEL         6  35417
CHANNEL         7  45446
CHANNEL         8  44551
CHANNEL         9   8254
CHANNEL        10  30358
TIME         23  :  56  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  17577	ambient	    0
CHANNEL         2  16947	barometer	65535
CHANNEL         3  23254	humidity	65535
CHANNEL         4  22684
CHANNEL         5  28153
CHANNEL         6  35308
CHANNEL         7  45334
CHANNEL         8  44465
CHANNEL         9   8124
CHANNEL        10  30309
TIME         23  :  57  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  17366	ambient	    0
CHANNEL         2  16791	barometer	65535
CHANNEL         3  23083	humidity	65535
CHANNEL         4  22564
CHANNEL         5  28066
CHANNEL         6  35194
CHANNEL         7  45196
CHANNEL         8  44298
CHANNEL         9   7978
CHANNEL        10  30243
TIME         23  :  58  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  17144	ambient	    0
CHANNEL         2  16619	barometer	65535
CHANNEL         3  22912	humidity	65535
CHANNEL         4  22457
CHANNEL         5  27917
CHANNEL         6  35087
CHANNEL         7  45106
CHANNEL         8  44274
CHANNEL         9   7865
CHANNEL        10  30205
TIME         23  :  59  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  16944	ambient	    0
CHANNEL         2  16477	barometer	65535
CHANNEL         3  22759	humidity	65535
CHANNEL         4  22379
CHANNEL         5  27850
CHANNEL         6  35064
CHANNEL         7  45096
CHANNEL         8  44301
CHANNEL         9   7765
CHANNEL        10  30173
TIME          0  :   0  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  16746	ambient	    0
CHANNEL         2  16337	barometer	65535
CHANNEL         3  22631	humidity	65535
CHANNEL         4  22311
CHANNEL         5  27776
CHANNEL         6  34994
CHANNEL         7  45056
CHANNEL         8  44278
CHANNEL         9   7717
CHANNEL        10  30185
TIME          0  :   1  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  16540	ambient	    0
CHANNEL         2  16210	barometer	65535
CHANNEL         3  22463	humidity	65535
CHANNEL         4  22215
CHANNEL         5  27701
CHANNEL         6  34934
CHANNEL         7  44998
CHANNEL         8  44244
CHANNEL         9   7681
CHANNEL        10  30158
TIME          0  :   2  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  16324	ambient	    0
CHANNEL         2  16017	barometer	65535
CHANNEL         3  22266	humidity	65535
CHANNEL         4  22063
CHANNEL         5  27555
CHANNEL         6  34812
CHANNEL         7  44892
CHANNEL         8  44112
CHANNEL         9   7651
CHANNEL        10  30081
TIME          0  :   3  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  16116	ambient	    0
CHANNEL         2  15912	barometer	65535
CHANNEL         3  22149	humidity	65535
CHANNEL         4  21968
CHANNEL         5  27489
CHANNEL         6  34726
CHANNEL         7  44819
CHANNEL         8  44124
CHANNEL         9   7615
CHANNEL        10  30088
TIME          0  :   4  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  15922	ambient	    0
CHANNEL         2  15746	barometer	65535
CHANNEL         3  21985	humidity	65535
CHANNEL         4  21919
CHANNEL         5  27415
CHANNEL         6  34701
CHANNEL         7  44819
CHANNEL         8  44093
CHANNEL         9   7557
CHANNEL        10  30094
TIME          0  :   5  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  15675	ambient	    0
CHANNEL         2  15559	barometer	65535
CHANNEL         3  21788	humidity	65535
CHANNEL         4  21775
CHANNEL         5  27277
CHANNEL         6  34568
CHANNEL         7  44672
CHANNEL         8  43980
CHANNEL         9   7435
CHANNEL        10  30018
TIME          0  :   6  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  15480	ambient	    0
CHANNEL         2  15419	barometer	65535
CHANNEL         3  21634	humidity	65535
CHANNEL         4  21684
CHANNEL         5  27194
CHANNEL         6  34502
CHANNEL         7  44640
CHANNEL         8  43956
CHANNEL         9   7402
CHANNEL        10  30012
TIME          0  :   7  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  15279	ambient	    0
CHANNEL         2  15268	barometer	65535
CHANNEL         3  21489	humidity	65535
CHANNEL         4  21594
CHANNEL         5  27110
CHANNEL         6  34440
CHANNEL         7  44579
CHANNEL         8  43920
CHANNEL         9   7411
CHANNEL        10  29993
TIME          0  :   8  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  15047	ambient	    0
CHANNEL         2  15089	barometer	65535
CHANNEL         3  21290	humidity	65535
CHANNEL         4  21456
CHANNEL         5  26976
CHANNEL         6  34310
CHANNEL         7  44459
CHANNEL         8  43819
CHANNEL         9   7327
CHANNEL        10  29930
TIME          0  :   9  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  14777	ambient	    0
CHANNEL         2  14884	barometer	65535
CHANNEL         3  21054	humidity	65535
CHANNEL         4  21299
CHANNEL         5  26812
CHANNEL         6  34152
CHANNEL         7  44301
CHANNEL         8  43683
CHANNEL         9   7153
CHANNEL        10  29839
TIME          0  :  10  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  14556	ambient	    0
CHANNEL         2  14711	barometer	65535
CHANNEL         3  20875	humidity	65535
CHANNEL         4  21167
CHANNEL         5  26696
CHANNEL         6  34040
CHANNEL         7  44209
CHANNEL         8  43633
CHANNEL         9   7054
CHANNEL        10  29808
TIME          0  :  11  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  14319	ambient	    0
CHANNEL         2  14528	barometer	65535
CHANNEL         3  20674	humidity	65535
CHANNEL         4  21050
CHANNEL         5  26565
CHANNEL         6  33934
CHANNEL         7  44079
CHANNEL         8  43537
CHANNEL         9   6951
CHANNEL        10  29756
TIME          0  :  12  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  14095	ambient	    0
CHANNEL         2  14356	barometer	65535
CHANNEL         3  20480	humidity	65535
CHANNEL         4  20918
CHANNEL         5  26444
CHANNEL         6  33824
CHANNEL         7  43978
CHANNEL         8  43455
CHANNEL         9   6848
CHANNEL        10  29703
TIME          0  :  13  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  13867	ambient	    0
CHANNEL         2  14179	barometer	65535
CHANNEL         3  20279	humidity	65535
CHANNEL         4  20780
CHANNEL         5  26304
CHANNEL         6  33689
CHANNEL         7  43842
CHANNEL         8  43338
CHANNEL         9   6752
CHANNEL        10  29635
TIME          0  :  14  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  13654	ambient	    0
CHANNEL         2  14006	barometer	65535
CHANNEL         3  20084	humidity	65535
CHANNEL         4  20655
CHANNEL         5  26174
CHANNEL         6  33573
CHANNEL         7  43734
CHANNEL         8  43251
CHANNEL         9   6664
CHANNEL        10  29575
TIME          0  :  15  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  13418	ambient	    0
CHANNEL         2  13830	barometer	65535
CHANNEL         3  19895	humidity	65535
CHANNEL         4  20532
CHANNEL         5  26045
CHANNEL         6  33449
CHANNEL         7  43613
CHANNEL         8  43170
CHANNEL         9   6587
CHANNEL        10  29528
TIME          0  :  16  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  13183	ambient	    0
CHANNEL         2  13655	barometer	65535
CHANNEL         3  19708	humidity	65535
CHANNEL         4  20404
CHANNEL         5  25932
CHANNEL         6  33354
CHANNEL         7  43558
CHANNEL         8  43129
CHANNEL         9   6474
CHANNEL        10  29502
TIME          0  :  17  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  12931	ambient	    0
CHANNEL         2  13439	barometer	65535
CHANNEL         3  19467	humidity	65535
CHANNEL         4  20240
CHANNEL         5  25779
CHANNEL         6  33225
CHANNEL         7  43391
CHANNEL         8  42994
CHANNEL         9   6403
CHANNEL        10  29418
TIME          0  :  18  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  12725	ambient	    0
CHANNEL         2  13296	barometer	65535
CHANNEL         3  19301	humidity	65535
CHANNEL         4  20124
CHANNEL         5  25651
CHANNEL         6  33115
CHANNEL         7  43325
CHANNEL         8  42950
CHANNEL         9   6370
CHANNEL        10  29375
TIME          0  :  19  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  12523	ambient	    0
CHANNEL         2  13137	barometer	65535
CHANNEL         3  19131	humidity	65535
CHANNEL         4  20018
CHANNEL         5  25536
CHANNEL         6  33018
CHANNEL         7  43204
CHANNEL         8  42862
CHANNEL         9   6323
CHANNEL        10  29356
TIME          0  :  20  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  12308	ambient	    0
CHANNEL         2  12967	barometer	65535
CHANNEL         3  18930	humidity	65535
CHANNEL         4  19890
CHANNEL         5  25423
CHANNEL         6  32913
CHANNEL         7  43098
CHANNEL         8  42775
CHANNEL         9   6217
CHANNEL        10  29286
TIME          0  :  21  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  12075	ambient	    0
CHANNEL         2  12781	barometer	65535
CHANNEL         3  18720	humidity	65535
CHANNEL         4  19746
CHANNEL         5  25278
CHANNEL         6  32771
CHANNEL         7  42969
CHANNEL         8  42673
CHANNEL         9   6115
CHANNEL        10  29218
TIME          0  :  22  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  11825	ambient	    0
CHANNEL         2  12575	barometer	65535
CHANNEL         3  18484	humidity	65535
CHANNEL         4  19582
CHANNEL         5  25103
CHANNEL         6  32608
CHANNEL         7  42808
CHANNEL         8  42536
CHANNEL         9   6000
CHANNEL        10  29140
TIME          0  :  23  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  11589	ambient	    0
CHANNEL         2  12385	barometer	65535
CHANNEL         3  18270	humidity	65535
CHANNEL         4  19428
CHANNEL         5  24951
CHANNEL         6  32462
CHANNEL         7  42661
CHANNEL         8  42407
CHANNEL         9   5908
CHANNEL        10  29049
TIME          0  :  24  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  11377	ambient	    0
CHANNEL         2  12213	barometer	65535
CHANNEL         3  18065	humidity	65535
CHANNEL         4  19295
CHANNEL         5  24822
CHANNEL         6  32349
CHANNEL         7  42553
CHANNEL         8  42339
CHANNEL         9   5800
CHANNEL        10  29005
TIME          0  :  25  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  11139	ambient	    0
CHANNEL         2  12021	barometer	65535
CHANNEL         3  17845	humidity	65535
CHANNEL         4  19134
CHANNEL         5  24668
CHANNEL         6  32189
CHANNEL         7  42414
CHANNEL         8  42228
CHANNEL         9   5714
CHANNEL        10  28945
TIME          0  :  26  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  10918	ambient	    0
CHANNEL         2  11848	barometer	65535
CHANNEL         3  17642	humidity	65535
CHANNEL         4  18997
CHANNEL         5  24524
CHANNEL         6  32071
CHANNEL         7  42273
CHANNEL         8  42117
CHANNEL         9   5640
CHANNEL        10  28877
TIME          0  :  27  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  10679	ambient	    0
CHANNEL         2  11648	barometer	65535
CHANNEL         3  17408	humidity	65535
CHANNEL         4  18824
CHANNEL         5  24340
CHANNEL         6  31884
CHANNEL         7  42089
CHANNEL         8  41956
CHANNEL         9   5550
CHANNEL        10  28773
TIME          0  :  28  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  10439	ambient	    0
CHANNEL         2  11445	barometer	65535
CHANNEL         3  17157	humidity	65535
CHANNEL         4  18633
CHANNEL         5  24127
CHANNEL         6  31653
CHANNEL         7  41839
CHANNEL         8  41736
CHANNEL         9   5441
CHANNEL        10  28632
TIME          0  :  29  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  10177	ambient	    0
CHANNEL         2  11227	barometer	65535
CHANNEL         3  16886	humidity	65535
CHANNEL         4  18436
CHANNEL         5  23919
CHANNEL         6  31437
CHANNEL         7  41588
CHANNEL         8  41502
CHANNEL         9   5320
CHANNEL        10  28483
TIME          0  :  30  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1   9981	ambient	    0
CHANNEL         2  11073	barometer	65535
CHANNEL         3  16704	humidity	65535
CHANNEL         4  18310
CHANNEL         5  23800
CHANNEL         6  31380
CHANNEL         7  41544
CHANNEL         8  41553
CHANNEL         9   5240
CHANNEL        10  28488
TIME          0  :  31  :   5	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1   9796	ambient	    0
CHANNEL         2  10925	barometer	65535
CHANNEL         3  16555	humidity	65535
CHANNEL         4  18232
CHANNEL         5  23745
CHANNEL         6  31317
CHANNEL         7  41538
CHANNEL         8  41509
CHANNEL         9   5170
CHANNEL        10  28496
TIME          0  :  32  :   4	DATE	2017-6-6
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1   9598	ambient	    0
CHANNEL         2  10765	barometer	65535
CHANNEL         3  16376	humidity	65535
CHANNEL         4  18119
CHANNEL         5  23637
CHANNEL         6  31247
